Order ID,Order Date,Category,Product,Region,City,Customer Segment,Sales Channel,Quantity,Unit Price,Gross Sales,Discount %,Discount Amount,Net Sales,Profit
103223,2024-08-23,Home & Kitchen,Storage Containers,East,Bhubaneswar,Small Business,Retail Store,1,34.19,34.19,0.15,5.13,29.06,12.5
103222,2024-08-23,Sports & Outdoors,Cooler Box,West,Pune,Consumer,Retail Store,1,188.81,188.81,0.05,9.44,179.37,60.42
103221,2024-08-23,Apparel,Backpack,East,Guwahati,Consumer,Marketplace,1,110.31,110.31,0.0,0.0,110.31,55.16
103225,2024-08-23,Apparel,Wool Sweater,South,Bangalore,Consumer,Online,1,25.21,25.21,0.0,0.0,25.21,13.66
103242,2024-08-24,Home & Kitchen,Knife Set,East,Kolkata,Consumer,Online,1,89.61,89.61,0.0,0.0,89.61,39.99
103249,2024-08-24,Sports & Outdoors,Bike Helmet,West,Pune,Consumer,Online,1,247.88,247.88,0.0,0.0,247.88,56.82
103248,2024-08-24,Office Supplies,Notebook Set,West,Pune,Consumer,Retail Store,1,26.68,26.68,0.0,0.0,26.68,10.35
103247,2024-08-24,Sports & Outdoors,Jump Rope,North,Chandigarh,Consumer,Marketplace,1,224.77,224.77,0.0,0.0,224.77,58.6
103246,2024-08-24,Sports & Outdoors,Camping Tent,West,Ahmedabad,Consumer,Retail Store,1,85.67,85.67,0.0,0.0,85.67,21.25
103245,2024-08-24,Office Supplies,Whiteboard,West,Ahmedabad,Consumer,Online,1,50.67,50.67,0.0,0.0,50.67,19.27
103244,2024-08-24,Sports & Outdoors,Bike Helmet,West,Ahmedabad,Consumer,Marketplace,1,244.99,244.99,0.0,0.0,244.99,91.41
103243,2024-08-24,Electronics,USB-C Hub,West,Ahmedabad,Consumer,Online,2,152.23,304.46,0.1,30.45,274.01,87.13
103241,2024-08-24,Electronics,Phone Charger,East,Kolkata,Enterprise,Online,1,48.5,48.5,0.0,0.0,48.5,9.04
103233,2024-08-24,Office Supplies,Label Maker,North,Chandigarh,Small Business,Online,2,31.41,62.82,0.0,0.0,62.82,17.19
103239,2024-08-24,Home & Kitchen,Blender,South,Chennai,Enterprise,Retail Store,1,81.12,81.12,0.0,0.0,81.12,23.42
103238,2024-08-24,Apparel,Winter Coat,North,Delhi,Consumer,Retail Store,3,37.07,111.21,0.0,0.0,111.21,39.9
103237,2024-08-24,Electronics,Power Bank,East,Bhubaneswar,Consumer,Online,3,171.23,513.69,0.1,51.37,462.32,98.65
103236,2024-08-24,Apparel,Yoga Pants,West,Mumbai,Consumer,Online,1,51.58,51.58,0.0,0.0,51.58,25.42
103235,2024-08-24,Sports & Outdoors,Jump Rope,North,Delhi,Small Business,Retail Store,1,139.71,139.71,0.0,0.0,139.71,49.57
103234,2024-08-24,Sports & Outdoors,Cooler Box,North,Lucknow,Consumer,Online,1,124.95,124.95,0.05,6.25,118.7,42.43
103240,2024-08-24,Office Supplies,Whiteboard,South,Bangalore,Consumer,Retail Store,1,52.43,52.43,0.0,0.0,52.43,20.87
103232,2024-08-24,Apparel,Sunglasses,East,Bhubaneswar,Consumer,Online,2,61.25,122.5,0.0,0.0,122.5,62.44
103266,2024-08-25,Electronics,Wireless Earbuds,South,Chennai,Consumer,Retail Store,1,183.39,183.39,0.2,36.68,146.71,31.2
103265,2024-08-25,Electronics,Webcam HD,North,Lucknow,Small Business,Online,2,22.98,45.96,0.0,0.0,45.96,12.83
103263,2024-08-25,Sports & Outdoors,Water Bottle,West,Ahmedabad,Consumer,Marketplace,4,173.3,693.2,0.0,0.0,693.2,255.66
103262,2024-08-25,Electronics,Wireless Earbuds,West,Pune,Consumer,Online,1,111.6,111.6,0.0,0.0,111.6,20.71
103261,2024-08-25,Electronics,USB-C Hub,South,Bangalore,Small Business,Marketplace,1,206.55,206.55,0.0,0.0,206.55,65.04
103260,2024-08-25,Electronics,USB-C Hub,East,Bhubaneswar,Consumer,Marketplace,1,178.22,178.22,0.0,0.0,178.22,32.34
103259,2024-08-25,Apparel,Men's T-Shirt,North,Delhi,Small Business,Online,1,86.33,86.33,0.0,0.0,86.33,44.95
103258,2024-08-25,Home & Kitchen,Storage Containers,South,Hyderabad,Consumer,Online,1,113.8,113.8,0.2,22.76,91.04,25.76
103264,2024-08-25,Office Supplies,Stapler,West,Pune,Enterprise,Marketplace,1,10.61,10.61,0.0,0.0,10.61,2.47
103256,2024-08-25,Home & Kitchen,Cutting Board,East,Bhubaneswar,Consumer,Retail Store,2,50.07,100.14,0.0,0.0,100.14,42.64
103255,2024-08-25,Office Supplies,Notebook Set,West,Mumbai,Small Business,Retail Store,1,88.12,88.12,0.0,0.0,88.12,23.51
103254,2024-08-25,Electronics,Laptop Stand,South,Chennai,Consumer,Online,1,104.3,104.3,0.0,0.0,104.3,33.23
103253,2024-08-25,Home & Kitchen,Storage Containers,North,Chandigarh,Small Business,Online,1,37.62,37.62,0.1,3.76,33.86,11.72
103252,2024-08-25,Sports & Outdoors,Fitness Tracker,West,Mumbai,Consumer,Retail Store,1,103.56,103.56,0.0,0.0,103.56,33.34
103251,2024-08-25,Apparel,Wool Sweater,West,Pune,Small Business,Marketplace,1,127.48,127.48,0.0,0.0,127.48,68.23
103250,2024-08-25,Electronics,Webcam HD,South,Bangalore,Consumer,Online,2,183.93,367.86,0.0,0.0,367.86,100.92
103257,2024-08-25,Office Supplies,Desk Lamp,South,Chennai,Consumer,Retail Store,1,21.62,21.62,0.0,0.0,21.62,6.18
103281,2024-08-26,Apparel,Yoga Pants,East,Guwahati,Consumer,Online,2,32.63,65.26,0.0,0.0,65.26,29.34
103280,2024-08-26,Apparel,Winter Coat,North,Chandigarh,Enterprise,Retail Store,1,33.28,33.28,0.0,0.0,33.28,12.09
103279,2024-08-26,Home & Kitchen,Non-Stick Pan Set,West,Mumbai,Small Business,Retail Store,1,162.25,162.25,0.0,0.0,162.25,61.86
103278,2024-08-26,Electronics,Gaming Mouse,West,Ahmedabad,Consumer,Marketplace,2,205.62,411.24,0.1,41.12,370.12,108.67
103277,2024-08-26,Apparel,Men's T-Shirt,East,Bhubaneswar,Small Business,Online,3,84.46,253.38,0.05,12.67,240.71,118.85
103276,2024-08-26,Electronics,Mechanical Keyboard,West,Ahmedabad,Consumer,Online,1,45.61,45.61,0.0,0.0,45.61,8.78
103275,2024-08-26,Electronics,Laptop Stand,North,Chandigarh,Enterprise,Marketplace,3,135.48,406.44,0.15,60.97,345.47,69.1
103273,2024-08-26,Home & Kitchen,Storage Containers,West,Mumbai,Consumer,Online,1,145.02,145.02,0.05,7.25,137.77,57.78
103272,2024-08-26,Home & Kitchen,Cutting Board,East,Bhubaneswar,Consumer,Online,2,59.92,119.84,0.0,0.0,119.84,46.87
103271,2024-08-26,Home & Kitchen,Air Fryer,West,Ahmedabad,Consumer,Online,4,128.13,512.52,0.05,25.63,486.89,200.63
103270,2024-08-26,Home & Kitchen,Knife Set,West,Ahmedabad,Consumer,Online,1,127.14,127.14,0.0,0.0,127.14,32.6
103269,2024-08-26,Sports & Outdoors,Dumbbell Set,East,Guwahati,Small Business,Online,3,195.36,586.08,0.05,29.3,556.78,174.09
103268,2024-08-26,Home & Kitchen,Vacuum Cleaner,West,Mumbai,Consumer,Online,3,33.56,100.68,0.0,0.0,100.68,34.48
103267,2024-08-26,Office Supplies,Desk Organizer,North,Lucknow,Small Business,Online,2,12.36,24.72,0.0,0.0,24.72,7.88
103274,2024-08-26,Home & Kitchen,Storage Containers,North,Delhi,Consumer,Online,1,88.42,88.42,0.05,4.42,84.0,32.81
103289,2024-08-27,Electronics,Power Bank,West,Ahmedabad,Consumer,Online,1,83.17,83.17,0.0,0.0,83.17,24.28
103293,2024-08-27,Home & Kitchen,Vacuum Cleaner,North,Chandigarh,Small Business,Online,2,66.54,133.08,0.05,6.65,126.43,41.91
103292,2024-08-27,Office Supplies,Desk Lamp,East,Kolkata,Enterprise,Retail Store,2,50.6,101.2,0.1,10.12,91.08,28.03
103291,2024-08-27,Sports & Outdoors,Jump Rope,East,Guwahati,Small Business,Retail Store,1,237.76,237.76,0.0,0.0,237.76,86.56
103290,2024-08-27,Apparel,Winter Coat,South,Chennai,Small Business,Retail Store,2,125.43,250.86,0.0,0.0,250.86,137.65
103288,2024-08-27,Electronics,Wireless Earbuds,South,Bangalore,Enterprise,Online,2,36.44,72.88,0.0,0.0,72.88,22.68
103283,2024-08-27,Apparel,Men's T-Shirt,South,Bangalore,Consumer,Online,1,134.46,134.46,0.0,0.0,134.46,67.27
103286,2024-08-27,Home & Kitchen,Blender,North,Lucknow,Small Business,Marketplace,1,132.53,132.53,0.05,6.63,125.9,42.0
103285,2024-08-27,Electronics,Power Bank,East,Bhubaneswar,Small Business,Online,1,23.62,23.62,0.0,0.0,23.62,4.82
103284,2024-08-27,Home & Kitchen,Air Fryer,East,Bhubaneswar,Small Business,Online,1,172.23,172.23,0.2,34.45,137.78,45.9
103282,2024-08-27,Apparel,Men's T-Shirt,East,Guwahati,Consumer,Marketplace,1,67.35,67.35,0.0,0.0,67.35,34.56
103287,2024-08-27,Apparel,Denim Jacket,West,Pune,Consumer,Retail Store,2,101.9,203.8,0.15,30.57,173.23,88.35
103308,2024-08-28,Office Supplies,Ballpoint Pens (Box),North,Delhi,Consumer,Marketplace,1,63.17,63.17,0.0,0.0,63.17,20.71
103309,2024-08-28,Electronics,Gaming Mouse,South,Bangalore,Small Business,Online,2,189.87,379.74,0.0,0.0,379.74,68.57
103310,2024-08-28,Sports & Outdoors,Jump Rope,West,Mumbai,Small Business,Online,1,193.96,193.96,0.0,0.0,193.96,69.15
103311,2024-08-28,Electronics,Gaming Mouse,East,Guwahati,Consumer,Online,1,171.8,171.8,0.1,17.18,154.62,36.7
103312,2024-08-28,Electronics,Gaming Mouse,North,Chandigarh,Small Business,Marketplace,1,113.65,113.65,0.0,0.0,113.65,32.33
103314,2024-08-28,Home & Kitchen,Electric Kettle,North,Delhi,Small Business,Online,1,133.3,133.3,0.1,13.33,119.97,51.85
103315,2024-08-28,Home & Kitchen,Air Fryer,South,Chennai,Small Business,Marketplace,1,34.79,34.79,0.0,0.0,34.79,9.81
103316,2024-08-28,Sports & Outdoors,Cooler Box,East,Bhubaneswar,Consumer,Retail Store,1,160.1,160.1,0.15,24.01,136.09,30.67
103317,2024-08-28,Electronics,Webcam HD,East,Kolkata,Enterprise,Online,1,180.49,180.49,0.0,0.0,180.49,56.29
103318,2024-08-28,Home & Kitchen,Air Fryer,North,Lucknow,Small Business,Marketplace,1,42.32,42.32,0.05,2.12,40.2,15.18
103313,2024-08-28,Electronics,USB-C Hub,South,Hyderabad,Small Business,Online,1,87.41,87.41,0.0,0.0,87.41,21.5
103306,2024-08-28,Sports & Outdoors,Camping Tent,South,Chennai,Consumer,Marketplace,4,77.33,309.32,0.0,0.0,309.32,82.36
103307,2024-08-28,Home & Kitchen,Non-Stick Pan Set,West,Pune,Consumer,Online,1,133.96,133.96,0.1,13.4,120.56,38.85
103304,2024-08-28,Sports & Outdoors,Water Bottle,South,Chennai,Small Business,Online,1,110.8,110.8,0.0,0.0,110.8,30.93
103294,2024-08-28,Apparel,Baseball Cap,South,Chennai,Consumer,Online,2,130.63,261.26,0.0,0.0,261.26,139.2
103305,2024-08-28,Electronics,Bluetooth Speaker,West,Mumbai,Consumer,Retail Store,1,35.39,35.39,0.0,0.0,35.39,11.97
103296,2024-08-28,Sports & Outdoors,Camping Tent,West,Mumbai,Consumer,Online,1,226.67,226.67,0.0,0.0,226.67,60.24
103297,2024-08-28,Office Supplies,Sticky Notes Pack,East,Kolkata,Small Business,Online,1,22.94,22.94,0.0,0.0,22.94,5.61
103298,2024-08-28,Apparel,Winter Coat,North,Chandigarh,Enterprise,Online,1,8.3,8.3,0.0,0.0,8.3,2.98
103295,2024-08-28,Office Supplies,Desk Lamp,North,Delhi,Small Business,Online,1,22.39,22.39,0.0,0.0,22.39,5.66
103300,2024-08-28,Office Supplies,Printer Paper,West,Ahmedabad,Consumer,Online,1,78.56,78.56,0.0,0.0,78.56,27.22
103301,2024-08-28,Sports & Outdoors,Camping Tent,South,Hyderabad,Consumer,Retail Store,1,18.49,18.49,0.2,3.7,14.79,5.89
103302,2024-08-28,Sports & Outdoors,Camping Tent,South,Chennai,Consumer,Retail Store,3,140.78,422.34,0.1,42.23,380.11,136.97
103303,2024-08-28,Office Supplies,Whiteboard,South,Bangalore,Consumer,Online,1,66.14,66.14,0.0,0.0,66.14,15.57
103299,2024-08-28,Office Supplies,Ballpoint Pens (Box),East,Kolkata,Consumer,Online,1,73.85,73.85,0.0,0.0,73.85,22.84
103327,2024-08-29,Home & Kitchen,Cutting Board,North,Delhi,Consumer,Online,1,101.3,101.3,0.1,10.13,91.17,30.55
103332,2024-08-29,Home & Kitchen,Vacuum Cleaner,South,Hyderabad,Consumer,Retail Store,1,65.72,65.72,0.0,0.0,65.72,25.79
103331,2024-08-29,Office Supplies,Desk Organizer,North,Delhi,Consumer,Online,3,29.83,89.49,0.05,4.47,85.02,22.1
103330,2024-08-29,Apparel,Baseball Cap,West,Mumbai,Enterprise,Retail Store,4,137.53,550.12,0.05,27.51,522.61,284.84
103333,2024-08-29,Office Supplies,File Folders,North,Delhi,Small Business,Retail Store,3,55.16,165.48,0.0,0.0,165.48,36.41
103328,2024-08-29,Electronics,Laptop Stand,South,Hyderabad,Consumer,Marketplace,1,207.5,207.5,0.0,0.0,207.5,60.8
103326,2024-08-29,Office Supplies,Label Maker,West,Mumbai,Small Business,Retail Store,1,73.54,73.54,0.0,0.0,73.54,26.27
103329,2024-08-29,Home & Kitchen,Electric Kettle,West,Pune,Consumer,Marketplace,1,148.67,148.67,0.0,0.0,148.67,66.88
103324,2024-08-29,Electronics,Webcam HD,North,Lucknow,Small Business,Retail Store,1,136.9,136.9,0.0,0.0,136.9,37.71
103323,2024-08-29,Electronics,Wireless Earbuds,North,Delhi,Consumer,Online,1,213.76,213.76,0.0,0.0,213.76,69.8
103322,2024-08-29,Sports & Outdoors,Camping Tent,East,Guwahati,Consumer,Online,2,233.88,467.76,0.0,0.0,467.76,157.53
103321,2024-08-29,Electronics,Smartwatch,West,Mumbai,Small Business,Retail Store,1,22.46,22.46,0.05,1.12,21.34,4.52
103320,2024-08-29,Sports & Outdoors,Jump Rope,West,Mumbai,Consumer,Marketplace,2,117.72,235.44,0.0,0.0,235.44,65.45
103319,2024-08-29,Home & Kitchen,Knife Set,East,Guwahati,Small Business,Online,2,151.87,303.74,0.0,0.0,303.74,132.66
103325,2024-08-29,Electronics,Mechanical Keyboard,West,Mumbai,Consumer,Marketplace,1,112.05,112.05,0.1,11.2,100.85,27.64
103351,2024-08-30,Apparel,Winter Coat,South,Hyderabad,Consumer,Online,1,85.98,85.98,0.0,0.0,85.98,42.93
103350,2024-08-30,Apparel,Baseball Cap,North,Delhi,Consumer,Online,1,41.66,41.66,0.05,2.08,39.58,18.64
103349,2024-08-30,Home & Kitchen,Vacuum Cleaner,North,Lucknow,Small Business,Online,1,55.79,55.79,0.05,2.79,53.0,19.78
103348,2024-08-30,Office Supplies,Sticky Notes Pack,East,Guwahati,Consumer,Online,1,28.47,28.47,0.0,0.0,28.47,6.47
103347,2024-08-30,Office Supplies,Whiteboard,East,Kolkata,Consumer,Online,1,23.7,23.7,0.0,0.0,23.7,6.78
103346,2024-08-30,Electronics,Wireless Earbuds,South,Chennai,Small Business,Online,3,154.69,464.07,0.0,0.0,464.07,152.57
103345,2024-08-30,Sports & Outdoors,Fitness Tracker,South,Chennai,Enterprise,Online,1,239.58,239.58,0.0,0.0,239.58,89.96
103344,2024-08-30,Electronics,Bluetooth Speaker,South,Bangalore,Consumer,Retail Store,2,111.41,222.82,0.1,22.28,200.54,60.94
103343,2024-08-30,Apparel,Women's Hoodie,North,Lucknow,Consumer,Marketplace,1,30.23,30.23,0.0,0.0,30.23,14.5
103334,2024-08-30,Home & Kitchen,Electric Kettle,North,Delhi,Small Business,Marketplace,1,140.56,140.56,0.0,0.0,140.56,44.09
103341,2024-08-30,Office Supplies,Notebook Set,East,Guwahati,Consumer,Online,1,6.7,6.7,0.05,0.34,6.36,2.3
103340,2024-08-30,Electronics,Phone Charger,North,Delhi,Enterprise,Online,2,34.33,68.66,0.0,0.0,68.66,23.39
103339,2024-08-30,Apparel,Baseball Cap,North,Delhi,Consumer,Online,1,20.27,20.27,0.0,0.0,20.27,8.45
103338,2024-08-30,Sports & Outdoors,Camping Tent,North,Chandigarh,Consumer,Online,1,78.6,78.6,0.0,0.0,78.6,29.96
103337,2024-08-30,Office Supplies,Whiteboard,West,Ahmedabad,Enterprise,Online,1,84.36,84.36,0.0,0.0,84.36,31.56
103336,2024-08-30,Home & Kitchen,Toaster,North,Lucknow,Consumer,Marketplace,1,62.95,62.95,0.0,0.0,62.95,25.31
103335,2024-08-30,Office Supplies,Stapler,South,Bangalore,Consumer,Online,2,21.47,42.94,0.0,0.0,42.94,15.46
103342,2024-08-30,Electronics,Webcam HD,South,Bangalore,Small Business,Marketplace,1,69.18,69.18,0.0,0.0,69.18,19.4
103363,2024-08-31,Apparel,Wool Sweater,North,Chandigarh,Enterprise,Online,1,77.21,77.21,0.0,0.0,77.21,30.17
103364,2024-08-31,Electronics,Power Bank,North,Chandigarh,Small Business,Retail Store,1,73.11,73.11,0.15,10.97,62.14,13.06
103365,2024-08-31,Sports & Outdoors,Cooler Box,West,Pune,Small Business,Marketplace,1,135.22,135.22,0.2,27.04,108.18,35.22
103362,2024-08-31,Apparel,Backpack,North,Lucknow,Small Business,Online,1,69.19,69.19,0.0,0.0,69.19,25.07
103367,2024-08-31,Apparel,Yoga Pants,East,Kolkata,Consumer,Online,2,43.59,87.18,0.0,0.0,87.18,38.89
103368,2024-08-31,Electronics,Bluetooth Speaker,East,Kolkata,Small Business,Retail Store,2,175.11,350.22,0.0,0.0,350.22,101.45
103369,2024-08-31,Office Supplies,Whiteboard,North,Chandigarh,Consumer,Online,1,47.34,47.34,0.0,0.0,47.34,18.31
103366,2024-08-31,Sports & Outdoors,Dumbbell Set,West,Pune,Consumer,Online,1,60.73,60.73,0.05,3.04,57.69,14.78
103361,2024-08-31,Office Supplies,Desk Organizer,West,Mumbai,Enterprise,Online,1,85.58,85.58,0.05,4.28,81.3,23.37
103352,2024-08-31,Home & Kitchen,Coffee Maker,South,Bangalore,Consumer,Online,1,148.46,148.46,0.0,0.0,148.46,54.34
103359,2024-08-31,Sports & Outdoors,Camping Tent,South,Chennai,Consumer,Retail Store,1,55.18,55.18,0.15,8.28,46.9,15.68
103358,2024-08-31,Apparel,Baseball Cap,West,Pune,Consumer,Online,2,57.99,115.98,0.0,0.0,115.98,52.63
103357,2024-08-31,Electronics,Power Bank,West,Pune,Enterprise,Online,2,163.48,326.96,0.1,32.7,294.26,92.27
103356,2024-08-31,Electronics,Wireless Earbuds,East,Kolkata,Consumer,Online,2,99.74,199.48,0.15,29.92,169.56,40.36
103355,2024-08-31,Electronics,Gaming Mouse,North,Lucknow,Consumer,Marketplace,1,132.79,132.79,0.1,13.28,119.51,34.76
103354,2024-08-31,Electronics,Phone Charger,South,Chennai,Consumer,Marketplace,1,155.23,155.23,0.0,0.0,155.23,31.45
103353,2024-08-31,Sports & Outdoors,Hiking Backpack,North,Lucknow,Small Business,Online,2,15.81,31.62,0.0,0.0,31.62,12.64
103360,2024-08-31,Apparel,Running Shoes,South,Chennai,Consumer,Retail Store,1,32.82,32.82,0.0,0.0,32.82,15.86
103379,2024-09-01,Apparel,Yoga Pants,South,Chennai,Small Business,Retail Store,2,70.28,140.56,0.1,14.06,126.5,49.24
103384,2024-09-01,Sports & Outdoors,Water Bottle,South,Bangalore,Consumer,Retail Store,3,247.51,742.53,0.1,74.25,668.28,213.01
103385,2024-09-01,Sports & Outdoors,Fitness Tracker,North,Chandigarh,Consumer,Online,1,58.35,58.35,0.0,0.0,58.35,16.73
103383,2024-09-01,Electronics,Smartwatch,North,Delhi,Small Business,Marketplace,2,57.02,114.04,0.0,0.0,114.04,28.52
103382,2024-09-01,Electronics,Phone Charger,South,Chennai,Consumer,Online,1,36.15,36.15,0.1,3.62,32.53,10.81
103381,2024-09-01,Apparel,Women's Hoodie,North,Lucknow,Consumer,Online,2,73.1,146.2,0.0,0.0,146.2,63.77
103380,2024-09-01,Electronics,Smartwatch,South,Hyderabad,Consumer,Online,2,190.85,381.7,0.0,0.0,381.7,91.86
103378,2024-09-01,Home & Kitchen,Blender,West,Mumbai,Consumer,Online,1,116.9,116.9,0.1,11.69,105.21,40.4
103371,2024-09-01,Sports & Outdoors,Camping Tent,East,Kolkata,Small Business,Retail Store,1,132.02,132.02,0.0,0.0,132.02,36.42
103376,2024-09-01,Office Supplies,Notebook Set,West,Ahmedabad,Consumer,Retail Store,1,19.83,19.83,0.0,0.0,19.83,4.4
103375,2024-09-01,Sports & Outdoors,Jump Rope,West,Mumbai,Consumer,Retail Store,1,174.27,174.27,0.0,0.0,174.27,55.71
103374,2024-09-01,Office Supplies,Desk Organizer,North,Chandigarh,Consumer,Online,2,88.04,176.08,0.0,0.0,176.08,35.33
103373,2024-09-01,Home & Kitchen,Electric Kettle,South,Hyderabad,Consumer,Online,1,147.65,147.65,0.0,0.0,147.65,59.29
103372,2024-09-01,Electronics,Phone Charger,South,Chennai,Small Business,Online,1,131.27,131.27,0.0,0.0,131.27,43.37
103370,2024-09-01,Sports & Outdoors,Bike Helmet,North,Chandigarh,Small Business,Online,4,96.48,385.92,0.0,0.0,385.92,102.6
103377,2024-09-01,Sports & Outdoors,Cooler Box,West,Ahmedabad,Consumer,Online,1,109.66,109.66,0.0,0.0,109.66,37.86
103398,2024-09-02,Office Supplies,Label Maker,South,Chennai,Enterprise,Marketplace,1,14.7,14.7,0.1,1.47,13.23,2.96
103399,2024-09-02,Sports & Outdoors,Yoga Mat,East,Kolkata,Consumer,Online,3,190.61,571.83,0.0,0.0,571.83,204.14
103400,2024-09-02,Sports & Outdoors,Resistance Bands,East,Bhubaneswar,Small Business,Online,2,21.44,42.88,0.1,4.29,38.59,14.75
103401,2024-09-02,Electronics,Wireless Earbuds,South,Hyderabad,Consumer,Retail Store,2,50.13,100.26,0.0,0.0,100.26,18.65
103404,2024-09-02,Sports & Outdoors,Hiking Backpack,West,Pune,Consumer,Online,1,132.94,132.94,0.15,19.94,113.0,36.15
103403,2024-09-02,Electronics,Power Bank,South,Chennai,Small Business,Marketplace,1,100.09,100.09,0.1,10.01,90.08,22.87
103405,2024-09-02,Home & Kitchen,Air Fryer,South,Chennai,Consumer,Marketplace,1,150.89,150.89,0.1,15.09,135.8,50.09
103406,2024-09-02,Apparel,Backpack,East,Bhubaneswar,Enterprise,Online,2,30.72,61.44,0.0,0.0,61.44,31.79
103402,2024-09-02,Apparel,Baseball Cap,South,Bangalore,Consumer,Marketplace,1,22.33,22.33,0.2,4.47,17.86,8.98
103396,2024-09-02,Electronics,Smartwatch,South,Bangalore,Consumer,Online,1,165.15,165.15,0.0,0.0,165.15,35.23
103397,2024-09-02,Electronics,Mechanical Keyboard,East,Kolkata,Consumer,Retail Store,1,75.47,75.47,0.0,0.0,75.47,14.37
103394,2024-09-02,Sports & Outdoors,Resistance Bands,North,Lucknow,Consumer,Online,1,46.09,46.09,0.0,0.0,46.09,16.27
103393,2024-09-02,Apparel,Backpack,East,Guwahati,Consumer,Online,1,99.92,99.92,0.1,9.99,89.93,48.29
103392,2024-09-02,Office Supplies,Printer Paper,West,Mumbai,Consumer,Marketplace,2,53.71,107.42,0.0,0.0,107.42,41.35
103391,2024-09-02,Home & Kitchen,Non-Stick Pan Set,North,Delhi,Consumer,Marketplace,2,145.27,290.54,0.0,0.0,290.54,124.2
103390,2024-09-02,Office Supplies,Notebook Set,North,Chandigarh,Small Business,Marketplace,1,62.94,62.94,0.1,6.29,56.65,17.46
103389,2024-09-02,Office Supplies,Ballpoint Pens (Box),South,Bangalore,Small Business,Retail Store,1,67.94,67.94,0.05,3.4,64.54,25.02
103388,2024-09-02,Home & Kitchen,Storage Containers,West,Ahmedabad,Consumer,Online,1,114.0,114.0,0.05,5.7,108.3,29.1
103387,2024-09-02,Office Supplies,Desk Lamp,North,Chandigarh,Consumer,Online,1,80.41,80.41,0.0,0.0,80.41,30.44
103386,2024-09-02,Electronics,Wireless Earbuds,West,Ahmedabad,Consumer,Marketplace,1,203.23,203.23,0.0,0.0,203.23,50.72
103395,2024-09-02,Home & Kitchen,Toaster,South,Hyderabad,Consumer,Online,2,42.73,85.46,0.2,17.09,68.37,28.34
103419,2024-09-03,Home & Kitchen,Air Fryer,West,Mumbai,Consumer,Online,2,125.83,251.66,0.0,0.0,251.66,112.88
103420,2024-09-03,Electronics,Smartwatch,North,Lucknow,Enterprise,Marketplace,1,171.92,171.92,0.0,0.0,171.92,53.74
103421,2024-09-03,Electronics,Bluetooth Speaker,North,Delhi,Consumer,Online,1,32.14,32.14,0.0,0.0,32.14,6.69
103422,2024-09-03,Sports & Outdoors,Resistance Bands,North,Chandigarh,Consumer,Online,1,52.46,52.46,0.0,0.0,52.46,20.54
103418,2024-09-03,Apparel,Backpack,West,Pune,Consumer,Online,2,103.16,206.32,0.05,10.32,196.0,90.03
103424,2024-09-03,Electronics,Power Bank,North,Lucknow,Consumer,Online,1,217.62,217.62,0.0,0.0,217.62,50.75
103426,2024-09-03,Office Supplies,Ballpoint Pens (Box),East,Bhubaneswar,Consumer,Online,1,73.71,73.71,0.0,0.0,73.71,23.59
103427,2024-09-03,Office Supplies,Desk Organizer,South,Bangalore,Consumer,Online,1,48.43,48.43,0.0,0.0,48.43,17.12
103423,2024-09-03,Office Supplies,Ballpoint Pens (Box),North,Lucknow,Consumer,Marketplace,1,59.34,59.34,0.15,8.9,50.44,10.67
103417,2024-09-03,Sports & Outdoors,Resistance Bands,East,Kolkata,Small Business,Online,1,161.24,161.24,0.0,0.0,161.24,50.51
103425,2024-09-03,Sports & Outdoors,Dumbbell Set,South,Bangalore,Enterprise,Online,1,76.73,76.73,0.15,11.51,65.22,17.78
